YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EVENT_VALIDITY,CAUSE_CODE,FOCAL_DEPTH,PRIMARY_MAGNITUDE,COUNTRY,STATE,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,MAXIMUM_WATER_HEIGHT,ABE,IIDA,SOLOVIEV,WARNING_STATUS,DEATHS,DEATHS_DESCRIPTION,MISSING,MISSING_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS,DAMAGE_DESCRIPTION,HOUSES_DESTROYED,HOUSES_DESTROYED_DESCRIPTION,HOUSES_DAMAGED,HOUSES_DAMAGED_DESCRIPTION,TOTAL_DEATHS,TOTAL_DEATHS_DESCRIPTION,TOTAL_MISSING,TOTAL_MISSING_DESCRIPTION,TOTAL_INJURIES,TOTAL_INJURIES_DESCRIPTION,TOTAL_DAMAGE_MILLIONS_DOLLARS,TOTAL_DAMAGE_DESCRIPTION,TOTAL_HOUSES_DESTROYED,TOTAL_HOUSES_DESTROYED_DESCRIPTION,TOTAL_HOUSES_DAMAGED,TOTAL_HOUSES_DAMAGED_DESCRIPTION
1968,4,1,0,42,4.2,4,1,30,7.5,JAPAN,0,SEIKAIDO,32.3,132.5,85,3.07,0,1.3,1,0,0,0,0,0,0,0,0,1,4,1,0,0,1,1,0,0,22,1,0,2,0,2,0,0
1968,4,18,19,38,15,4,1,7,4.6,ITALY,0,LIGURIA-COTE D'AZUR,44.08,8,50,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,5,4,0,0,0,3,0,0,0,CHILE,0,EASTER ISLAND REGION,-27.15,-109.45,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1968,5,16,0,48,55.4,4,1,7,8.2,JAPAN,0,OFF EAST COAST OF HONSHU ISLAND,40.8,143.2,85,6,0,2.3,2,0,52,2,0,1,0,0,0,3,529,3,0,0,52,2,0,0,330,3,131,4,1218,4,0,0
1968,5,16,10,39,1.6,4,1,33,7.5,JAPAN,0,OFF COAST OF HONSHU ISLAND,41.5,142.7,85,0.58,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,6,12,13,41,50.7,4,1,44,7.2,JAPAN,0,SANRIKU,39.4,143.1,85,0.95,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,7,25,7,23,7.8,2,1,60,7.3,NEW ZEALAND,0,KERMADEC ISLANDS,-30.8,-178.4,81,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,8,1,20,19,21.9,4,1,36,7.3,PHILIPPINES,0,E. LUZON ISLAND,16.5,122.2,84,0.16,0,-1.7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,270,3,0,0,261,3,8,3,0,1,0,3
1968,8,5,7,17,0,1,1,10,6.5,JAPAN,0,SEIKAIDO-NANKAIDO,33.3,132.2,85,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,8,10,2,7,4.3,4,1,25,7.6,INDONESIA,0,N. MOLUCCAS ISLANDS,1.4,126.2,83,0.4,0,-1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1968,8,14,22,14,19.4,4,1,23,7.8,INDONESIA,0,BANDA SEA,0.2,119.8,83,10,0,3.3,2.5,0,200,3,58,2,0,0,0,3,800,3,0,0,200,3,0,0,58,2,0,3,800,3,0,0
1968,9,3,8,19,52.2,4,1,38,6.6,TURKEY,0,BLACK SEA,41.8,32.3,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,200,3,0,3,2000,4,0,0
1968,9,20,6,9,0,2,1,107,6.2,VENEZUELA,0,CARUPANO,10.5,-62.6,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,9,25,0,0,0,1,1,138,7,MEXICO,0,S. MEXICO-GUATEMALA-NICARAGUA,15.6,-92.6,88,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,500,3,0,0,0,0,0,0
1969,2,23,0,36,56.6,4,1,13,6.9,INDONESIA,0,MAKASSAR STRAIT,-3.1,118.9,83,4,0,2,2,0,600,3,0,0,0,0,0,3,0,3,0,0,664,3,0,0,97,2,0,3,1287,4,0,0
1969,2,28,2,40,32.5,4,1,22,7.8,PORTUGAL,0,PORTUGAL,36.017,-10.95,73,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,80,2,0,2,0,0,0,0
1969,3,21,0,0,0,2,6,0,0,PHILIPPINES,0,LUZON ISLAND,19.077,122.202,84,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1969,3,31,0,0,0,3,1,0,7,EGYPT,0,GULF OF SUEZ,27.7,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,16,1,0,3,107,3,0,0
1969,4,12,5,44,0,0,8,0,0,SWEDEN,0,NORSALV RIVER,59.4,13.5,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,4,21,7,19,0,4,1,41,6.5,JAPAN,0,RYUKYU ISLANDS,32.2,132.1,85,0.1,0,-2.3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,8,2,4,30,29,4,3,17,5.4,PAPUA NEW GUINEA,0,BISMARCK SEA,-6.6,146.9,82,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,8,11,21,26,36,4,1,30,8.2,RUSSIA,0,S. KURIL ISLANDS,43.6,147.9,86,5,0,1.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1969,11,22,23,9,37,4,1,51,7.7,RUSSIA,0,KAMCHATKA,57.7,163.6,86,15,0,3.9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1969,12,25,21,32,27.3,4,1,7,7.2,GUADELOUPE (FRENCH TERRITORY),0,GRAND BOURG,15.8,-59.7,74,0.46,0,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,1,10,12,7,8.6,4,1,73,7.6,PHILIPPINES,0,PHILIPPINE TRENCH,6.8,126.7,84,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,3,11,22,38,34.6,4,1,29,6,USA,AK,"ANDREANOF ISLANDS, AK",57.5,-153.9,87,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,4,7,5,34,5.6,3,1,40,7.3,PHILIPPINES,0,PHILIPPINE SEA,15.78,121.71,84,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,200,2,0,2,0,0,0,0
1970,5,14,18,12,0,3,1,44,6.5,RUSSIA,0,CASPIAN SEA,43,47.1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0
1970,5,31,20,23,27.3,4,1,43,7.9,PERU,0,N. PERU,-9.2,-78.8,89,0.38,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66794,4,0,0,50000,4,530,4,0,3,0,0
1970,6,14,0,0,0,2,1,10,6,CHILE,0,SOUTHERN CHILE,-52,-73.8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,6,19,10,56,13.5,2,1,44,6.4,CHILE,0,NORTHERN CHILE,-22.28,-70.55,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,7,25,22,41,10.7,4,1,34,7,JAPAN,0,SEIKAIDO,32.2,131.7,85,0.32,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0
1970,9,28,19,1,0,2,1,0,5.1,NEW ZEALAND,0,NEW ZEALAND,-44.64,173.62,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,9,30,9,52,22.7,3,1,33,5.3,PHILIPPINES,0,PHILIPPINE TRENCH,20.6,122,84,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
1970,10,31,17,53,9.3,4,3,8,7.3,PAPUA NEW GUINEA,0,PAPUA NEW GUINEA,-4.907,145.471,82,3,0,0.3,0.5,0,3,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,20,1,1.75,2,800,3,0,0
1970,11,28,11,8,40,2,1,33,6,CHILE,0,NORTHERN CHILE,-20.94,-69.81,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,12,4,1,59,25,4,1,7,5.1,RUSSIA,0,BLACK SEA,43.84,39.34,40,0.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,3,19,0,0,0,0,8,0,0,PERU,0,CHUNGAR,-11.116,-76.5,89,30,0,0,0,0,600,3,0,0,0,0,0,2,0,2,0,0,600,3,0,0,0,0,0,2,0,2,0,0
1971,5,2,6,8,27.8,4,1,30,7.1,USA,AK,"ANDREANOF ISLANDS, AK",51.228,-177.173,87,0.04,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,7,9,3,3,18.7,4,1,58,7.8,CHILE,0,CENTRAL CHILE,-32.5,-71.2,89,1.2,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,447,3,236.4,4,0,3,0,0
1971,7,14,6,11,29.1,4,1,47,7.9,PAPUA NEW GUINEA,0,SOLOMON SEA,-5.5,153.9,82,6,0,1.6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,5,1,0,1,0,0,0,0
1971,7,26,1,23,21.3,4,1,48,7.9,PAPUA NEW GUINEA,0,SOLOMON SEA,-4.9,153.2,82,10,0,3.3,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1971,8,2,7,24,56.8,4,1,51,7.3,JAPAN,0,JAPAN TRENCH,41.4,143.5,85,0.51,0,-2.3,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,9,5,18,35,25,4,1,9,7.1,RUSSIA,0,TATAR STRAIT,46.5,141.2,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,9,6,13,37,10.8,4,1,29,5.5,RUSSIA,0,TATAR STRAIT,46.7,141.4,86,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,9,6,20,0,0,4,6,0,0,SOLOMON ISLANDS,0,"TINAKULA, SANTA CRUZ ISLANDS",-10.38,165.8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,9,8,11,48,23.4,4,1,6,6.6,RUSSIA,0,TATAR STRAIT,46.4,141.1,86,0.09,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,9,8,16,59,52.6,4,1,16,6.2,RUSSIA,0,TATAR STRAIT,46.3,140.9,86,0.07,0,-0.7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,9,25,4,36,14,2,3,115,7,PAPUA NEW GUINEA,0,BISMARCK SEA,-6.5,146.6,82,1.8,0,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,9,27,19,1,45.3,4,1,21,6,RUSSIA,0,TATAR STRAIT,46.4,141.1,86,0.03,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,11,6,22,0,0.1,2,1,21,5.7,USA,AK,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.5,179.1,87,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,12,15,8,29,55.3,4,1,33,7.8,RUSSIA,0,KAMCHATKA,56,163.3,86,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,1,25,2,6,23.3,4,1,33,7.5,TAIWAN,0,E. TAIWAN,22.5,122.3,84,0.05,0,-3.3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,1,0,0
1972,2,29,9,22,59.8,4,1,56,7.4,JAPAN,0,EAST OFF HACHIJO ISLAND,33.3,140.8,85,0.42,0,-1.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,6,8,18,53,41.7,2,1,39,6.6,CHILE,0,CENTRAL CHILE,-30.5,-71.8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,7,30,21,45,14.1,4,3,25,7.6,USA,AK,"SE. ALASKA, AK",56.82,-135.685,87,0.1,0,-2.3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,8,17,23,44,5.9,4,1,10,7.1,PAPUA NEW GUINEA,0,SOLOMON SEA,-6,152.9,82,0.6,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,8,26,8,15,0,1,8,0,0,PAPUA NEW GUINEA,0,SOLOMON SEA,-6.7,147,82,1.5,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,9,6,11,42,23.9,-1,1,15,5.2,JAPAN,0,JAPAN,32.9,130.3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,10,9,0,0,0,2,6,0,0,PAPUA NEW GUINEA,0,"RITTER ISLAND, PAPUA NEW GUINEA",-5.52,148.121,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,12,2,0,19,47.2,2,1,33,7.4,PHILIPPINES,0,"MINDANAO ISLAND, PHILIPPINES",6.5,126.6,84,0.5,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,12,4,10,16,12,4,1,66,7.4,JAPAN,0,CHICHI JIMA,33.3,140.7,85,0.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,12,29,4,51,1.6,2,1,60,5.4,CHILE,0,CENTRAL CHILE,-30.6,-71,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,30,21,1,12.5,4,1,43,7.5,MEXICO,0,S. MEXICO,18.48,-103,88,1.13,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,390,3,0,2,0,2,0,0
1973,2,28,6,37,49.5,4,1,27,7.2,RUSSIA,0,N. KURIL ISLANDS,50.5,156.6,86,1.5,0,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,3,17,8,30,51.8,4,1,33,7.5,PHILIPPINES,0,QUEZON,13.4,122.8,84,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,64,2,0.45,1,0,0,0,0
1973,6,17,3,55,2.9,4,1,48,7.7,JAPAN,0,HOKKAIDO ISLAND,43.2,145.8,85,5.96,0,2.2,1,0,0,0,0,1,0,0,5,2,2,1,0,0,0,0,0,0,27,1,5,2,2,1,0,0
1973,6,24,2,43,25.5,4,1,50,7.1,RUSSIA,0,S. KURIL ISLANDS,43.3,146.4,86,0.64,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1973,6,26,22,32,0.2,4,1,0,6.6,RUSSIA,0,S. KURIL ISLANDS,43.2,146.6,86,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,5,5,47,51.1,4,1,14,6.7,CHILE,0,CENTRAL CHILE,-32.5,-71.5,89,0.4,0,-1.3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,31,23,30,5.3,4,1,34,7,SOLOMON ISLANDS,0,SOLOMON ISLANDS,-7.5,155.9,82,1.5,0,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,1,3,12,33.1,4,1,40,7.1,SOLOMON ISLANDS,0,SOLOMON ISLANDS,-7.4,155.6,82,4.5,0,2.2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1974,5,8,23,33,25.2,4,1,2,6.7,JAPAN,0,TOKAIDO,34.6,138.7,85,0.2,0,-2.3,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,137,3,0,2,134,3,0,0
1974,8,18,10,44,12.8,1,1,36,7.1,CHILE,0,SOUTHERN CHILE,-38.5,-73.4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,27,5,47,29.4,4,1,43,6.7,RUSSIA,0,S. KURIL ISLANDS,43.2,146.7,86,0.37,0,0.6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,3,14,21,29.1,4,1,13,8.1,PERU,0,CENTRAL PERU,-12.27,-77.79,89,0.92,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,2414,4,10,3,0,3,0,0
1974,10,17,19,5,0,4,8,0,0,CANADA,BC,"KITIMAT INLET, BRITISH COLOMBIA",54,-128.7,88,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,17,0,0,0,4,6,70,0,PAPUA NEW GUINEA,0,"RITTER ISLAND, PAPUA NEW GUINEA",-5.52,148.121,82,0.5,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,28,12,11,43.7,0,1,22,6.2,PAKISTAN,0,PAKISTAN,35.1,72.9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,4,0,0,17000,4,3.255,2,0,3,0,0
1975,1,15,9,42,24,1,1,33,5.9,INDONESIA,0,BANDA SEA,-5,130,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,2,0,0
1975,3,13,15,26,42.5,1,1,4,6.9,CHILE,0,CENTRAL CHILE,-29.9,-71.3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,25,1,0,1,0,0,0,0
1975,4,27,18,5,0,4,8,0,0,CANADA,BC,"KITIMAT INLET, BRITISH COLUMBIA",53.98,-128.68,88,4.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1975,5,26,9,11,51.5,4,1,33,7.7,ATLANTIC OCEAN,0,AZORES GIBRALTAR FRACTURE ZONE,35.997,-17.649,73,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1975,6,10,13,47,14.5,4,1,15,7,RUSSIA,0,S. KURIL ISLANDS,43.024,147.734,86,5.5,0,2.3,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1975,7,20,14,37,39.9,4,1,49,7.9,PAPUA NEW GUINEA,0,SOLOMON SEA,-6.59,155.054,82,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0
1975,10,31,8,28,2.6,4,1,50,7.6,PHILIPPINES,0,PHILIPPINE TRENCH,12.54,125.993,84,3,0,-0.7,-1.5,0,1,1,0,0,0,0,0,1,30,1,0,0,1,1,0,0,0,0,0,1,30,1,0,0
1975,11,29,14,47,40.9,4,3,2,7.7,USA,HI,HAWAII,19.451,-155.033,80,14.3,0,3,3,0,2,1,19,1,0,0,1.5,2,0,0,0,0,2,1,0,0,19,1,4,2,0,0,0,0
1975,12,26,15,56,38.7,4,1,33,7.8,SAMOA,0,SAMOA ISLANDS,-16.265,-172.467,81,0.38,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1,14,16,47,33.5,4,1,33,8,NEW ZEALAND,0,KERMADEC ISLANDS,-28.427,-177.657,81,0.9,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1,21,10,5,24.1,4,1,41,7,RUSSIA,0,S. KURIL ISLANDS,44.915,149.123,86,0.38,0,-1.3,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,2,4,9,1,43.4,4,1,5,7.5,GUATEMALA,0,GUATEMALA,15.324,-89.101,74,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,4,0,0,76000,4,2147,4,0,0,0,0
1976,8,16,16,11,7.3,4,1,33,8,PHILIPPINES,0,MORO GULF,6.292,124.09,84,9,0,2.3,2.5,0,6800,4,6500,4,0,0,134,4,0,0,0,0,8000,4,0,0,10000,4,134,4,0,0,0,0
1977,4,2,7,15,22.7,4,1,33,7.6,SAMOA,0,SAMOA ISLANDS,-16.696,-172.095,81,0.08,0,-3.3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1977,4,20,23,13,10.4,4,1,33,6.8,SOLOMON ISLANDS,0,SOLOMON ISLANDS,-9.828,163.323,82,0.15,0,-3.3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,3,0,0,0,0
1977,4,20,23,42,50.5,4,1,19,7.6,SOLOMON ISLANDS,0,SOLOMON ISLANDS,-9.89,160.348,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1977,4,21,4,24,9.6,4,1,33,8.1,SOLOMON ISLANDS,0,SOLOMON ISLANDS,-9.965,160.731,82,0.04,0,-3.3,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,1,0,3,0,0,0,0
1977,6,22,12,8,33.4,4,1,65,7.2,TONGA,0,TONGA TRENCH,-22.878,-175.9,81,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,8,19,6,8,55.2,4,1,33,8,INDONESIA,0,SUNDA ISLANDS,-11.085,118.464,60,15,0,3.9,3,0,189,3,75,2,0,0,1.2,2,0,0,0,0,189,3,0,0,75,2,1.2,2,0,0,0,0
1977,8,20,0,0,0,-1,1,0,5.5,PAPUA NEW GUINEA,0,ADMIRALTY ISLANDS,-1.1,146.2,82,0.5,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,8,28,20,10,5,2,1,33,5.5,PAPUA NEW GUINEA,0,ADMIRALTY ISLANDS,-1.081,146.23,82,0.6,0,-0.7,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,10,10,11,53,53.6,2,1,33,7.2,TONGA,0,TONGA TRENCH,-25.856,-175.406,81,0.03,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,1,14,3,24,39,4,1,0,6.6,JAPAN,0,TOKAIDO,34.809,139.259,85,0.35,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,129,3,0,3,85,2,544,3
1978,3,22,0,50,32.2,4,1,33,6.7,RUSSIA,0,S. KURIL ISLANDS,44.026,149.002,86,0.07,0,0.1,-2.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,3,22,21,34,33.4,4,1,33,6.6,RUSSIA,0,S. KURIL ISLANDS,44.14,149.029,86,0.05,0,0,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,3,23,0,31,2.1,4,1,46,6.8,RUSSIA,0,S. KURIL ISLANDS,44.209,148.971,86,0.17,0,-2.3,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,3,23,3,15,20.3,4,1,33,7.5,RUSSIA,0,S. KURIL ISLANDS,44.932,148.439,86,0.3,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,3,24,19,47,50.7,4,1,33,7.6,RUSSIA,0,S. KURIL ISLANDS,44.244,148.862,86,0.65,0,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,6,12,8,14,26.4,4,1,44,7.7,JAPAN,0,SANRIKU,38.19,142.03,85,0.6,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,1000,4,865,4,0,4,0,0
1978,6,12,0,0,0,-1,1,0,0,INDIA,0,INDIA,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,6,14,12,32,33.9,3,1,24,6.9,PHILIPPINES,0,"MINDANAO ISLAND, PHILIPPINES",8.249,122.403,84,0.03,0,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,6,20,20,3,21,2,1,3,6.4,GREECE,0,"THESSALONIKI (SALONICA), GREECE",40.739,23.229,50,0.45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,3,250,4,0,0,0,0
1978,6,21,0,0,0,2,0,0,0,ITALY,0,"EASTERN ITALY, ADRIATIC SEA",42,16,50,0.6,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1978,7,23,14,42,36.9,3,1,17,7.4,TAIWAN,0,TAIWAN,22.282,121.512,84,0.05,0,-3.3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
